"ts","amount","block_trade_id","direction","index_price","price","mark_price","trade_id","trade_seq"
"2024-04-17 19:45:13.1+00",1770,"","buy",60925.63,60905.5,60908.63,"297861891",205029712
"2024-04-17 19:45:13.096+00",1430,"","buy",60925.63,60905.5,60908.63,"297861890",205029711
"2024-04-17 19:45:13.093+00",800,"","buy",60925.63,60905.5,60908.63,"297861889",205029710
"2024-04-17 19:45:13.084+00",2620,"","buy",60925.63,60905.5,60908.63,"297861888",205029709
"2024-04-17 19:45:07.357+00",2640,"","buy",60909.24,60886,60892.04,"297861887",205029708
"2024-04-17 19:45:07.32+00",25000,"","buy",60909.24,60885,60892.58,"297861885",205029706
"2024-04-17 19:45:07.32+00",14380,"","buy",60909.24,60886,60892.58,"297861886",205029707
"2024-04-17 19:45:06.384+00",10,"","sell",60914.63,60960,60966.69,"297861884",304609
"2024-04-17 19:45:06.332+00",4100,"","sell",60914.63,60965,60966.69,"297861883",304608
"2024-04-17 19:45:06.331+00",11000,"","sell",60914.63,60965,60966.69,"297861882",304607
"2024-04-17 19:45:06.326+00",300,"","sell",60914.63,60965,60966.69,"297861881",304606
"2024-04-17 19:45:06.264+00",100,"","sell",60914.63,60965,60966.69,"297861880",304605
"2024-04-17 19:45:06.263+00",100,"","sell",60914.63,60965,60966.69,"297861879",304604
"2024-04-17 19:45:06.263+00",400,"","sell",60914.63,60965,60966.69,"297861878",304603
"2024-04-17 19:45:05.388+00",100,"","sell",60928.95,60909.5,60912.54,"297861877",205029705
"2024-04-17 19:45:03.45+00",100,"","sell",60936.36,63195,63190.81,"297861875",444671
"2024-04-17 19:45:03.407+00",5460,"","sell",60936.36,60927.5,60920.59,"297861874",205029704
"2024-04-17 19:44:57.51+00",730,"","buy",60938.29,60927.5,60922,"297861873",205029703
"2024-04-17 19:44:57.503+00",120,"","buy",60938.29,60927.5,60922,"297861872",205029702
"2024-04-17 19:44:57.487+00",230,"","buy",60938.29,60927.5,60922,"297861871",205029701
"2024-04-17 19:44:57.471+00",130,"","buy",60938.29,60927.5,60922,"297861870",205029700
"2024-04-17 19:44:57.461+00",1060,"","buy",60938.29,60927.5,60922,"297861869",205029699
"2024-04-17 19:44:57.445+00",530,"","buy",60938.29,60927.5,60922,"297861868",205029698
"2024-04-17 19:44:57.435+00",580,"","buy",60938.29,60927.5,60922,"297861867",205029697
"2024-04-17 19:44:57.39+00",100,"","buy",60938.29,60927.5,60922,"297861866",205029696
"2024-04-17 19:44:57.083+00",90,"","buy",60938.29,60919,60922,"297861865",205029695
"2024-04-17 19:44:57.075+00",1130,"","buy",60938.29,60919,60922,"297861864",205029694
"2024-04-17 19:44:57.029+00",420,"","buy",60938.29,60919,60922,"297861863",205029693
"2024-04-17 19:44:57.023+00",1190,"","buy",60938.29,60919,60922,"297861862",205029692
"2024-04-17 19:44:56.97+00",270,"","buy",60938.29,60919,60922,"297861861",205029691
"2024-04-17 19:44:56.957+00",940,"","buy",60938.29,60919,60922,"297861860",205029690
"2024-04-17 19:44:56.953+00",1440,"","buy",60938.29,60918.5,60922,"297861859",205029689
"2024-04-17 19:44:56.951+00",110,"","buy",60938.29,60918.5,60922.13,"297861858",205029688
"2024-04-17 19:44:56.948+00",1870,"","buy",60938.29,60918.5,60922.13,"297861857",205029687
"2024-04-17 19:44:52.409+00",50,"","buy",60933.27,60927.5,60917.04,"297861856",205029686
"2024-04-17 19:44:52.205+00",10,"","buy",60933.27,60912.5,60908.43,"297861855",85656
"2024-04-17 19:44:51.077+00",10,"","buy",60928.26,60913,60911.7,"297861854",205029685
"2024-04-17 19:44:51.077+00",15800,"","buy",60928.26,60913,60911.7,"297861853",205029684
"2024-04-17 19:44:51.076+00",5710,"","buy",60928.26,60913,60911.7,"297861852",205029683
"2024-04-17 19:44:51.068+00",200,"","buy",60928.26,60913,60911.7,"297861849",205029680
"2024-04-17 19:44:51.068+00",400,"","buy",60928.26,60913,60911.7,"297861850",205029681
"2024-04-17 19:44:51.068+00",3490,"","buy",60928.26,60913,60911.7,"297861851",205029682
"2024-04-17 19:44:46.013+00",17340,"","buy",60922.46,60901,60905.37,"297861847",205029679
"2024-04-17 19:44:46.011+00",7650,"","buy",60922.46,60901,60905.37,"297861846",205029678
"2024-04-17 19:44:46.011+00",50,"","buy",60922.46,60901,60905.37,"297861845",205029677
"2024-04-17 19:44:41.377+00",30,"","buy",60911.47,60890.5,60894.44,"297861844",205029676
"2024-04-17 19:44:40.766+00",1770,"","buy",60911.47,60890.5,60894.58,"297861843",205029675
"2024-04-17 19:44:40.763+00",3520,"","buy",60911.47,60890.5,60894.58,"297861842",205029674
"2024-04-17 19:44:40.758+00",610,"","buy",60911.47,60890.5,60894.58,"297861841",205029673
"2024-04-17 19:44:40.749+00",1820,"","buy",60911.47,60890.5,60894.58,"297861840",205029672
"2024-04-17 19:44:40.746+00",1500,"","buy",60911.47,60890.5,60894.58,"297861839",205029671
"2024-04-17 19:44:40.73+00",1150,"","buy",60911.47,60890.5,60894.58,"297861838",205029670
"2024-04-17 19:44:34.999+00",7510,"","buy",60912.22,60909.5,60895.59,"297861836",205029668
"2024-04-17 19:44:34.999+00",4980,"","buy",60912.22,60909.5,60895.59,"297861837",205029669
"2024-04-17 19:44:34.999+00",7510,"","buy",60912.22,60909.5,60895.59,"297861835",205029667
"2024-04-17 19:44:34.395+00",25000,"","buy",60911.72,60892.5,60894.67,"297861833",205029665
"2024-04-17 19:44:34.395+00",1940,"","buy",60911.72,60892.5,60894.67,"297861834",205029666
"2024-04-17 19:44:30.514+00",100,"","sell",60916.19,63175,63172.75,"297861832",444670
"2024-04-17 19:44:30.227+00",50,"","buy",60919.05,60892.5,60902.61,"297861831",205029664
"2024-04-17 19:44:28.959+00",750,"","buy",60911.02,60891.5,60894.54,"297861830",205029663
"2024-04-17 19:44:28.951+00",750,"","buy",60911.02,60891.5,60894.54,"297861829",205029662
"2024-04-17 19:44:28.933+00",1840,"","buy",60911.02,60891.5,60894.66,"297861828",205029661
"2024-04-17 19:44:25.244+00",160,"","sell",60934.71,60910,60909.17,"297861826",85655
"2024-04-17 19:44:20.746+00",4030,"","buy",60918.12,60972.5,60970.19,"297861825",304602
"2024-04-17 19:44:20.712+00",20,"","buy",60918.12,60902.5,60903.61,"297861823",205029659
"2024-04-17 19:44:20.712+00",1230,"","buy",60918.12,60902.5,60903.61,"297861824",205029660
"2024-04-17 19:44:20.102+00",40,"","buy",60911.67,60893,60897.16,"297861821",205029657
"2024-04-17 19:44:20.102+00",460,"","buy",60911.67,60893.5,60897.16,"297861822",205029658
"2024-04-17 19:44:20.102+00",190,"","buy",60911.67,60893,60897.16,"297861820",205029656
"2024-04-17 19:44:19.213+00",610,"","buy",60910.06,60892.5,60895.38,"297861819",205029655
"2024-04-17 19:44:18.578+00",1030,"","sell",60910.06,60890,60895.51,"297861818",205029654
"2024-04-17 19:44:18.39+00",740,"","sell",60910.06,60889,60895.51,"297861817",205029653
"2024-04-17 19:44:18.39+00",90,"","sell",60910.06,60893,60895.51,"297861816",205029652
"2024-04-17 19:44:14.989+00",180,"","sell",60913.66,60899,60899.64,"297861815",205029651
"2024-04-17 19:44:08.628+00",1150,"","sell",60916.02,64850,64855.28,"297861814",228761
"2024-04-17 19:44:07.74+00",10,"","buy",60920.1,60887.5,60896.38,"297861813",85654
"2024-04-17 19:44:07.655+00",20,"","buy",60920.1,60903,60906.01,"297861812",205029650
"2024-04-17 19:44:07.638+00",880,"","buy",60920.1,60903,60906.01,"297861811",205029649
"2024-04-17 19:44:07.636+00",800,"","buy",60920.1,60903,60906.01,"297861810",205029648
"2024-04-17 19:44:07.635+00",3870,"","buy",60920.1,60903,60906.01,"297861808",205029646
"2024-04-17 19:44:07.635+00",2930,"","buy",60920.1,60903,60906.01,"297861809",205029647
"2024-04-17 19:44:07.631+00",1220,"","buy",60920.1,60903,60906.01,"297861807",205029645
"2024-04-17 19:44:07.609+00",400,"","buy",60920.1,60903,60906.01,"297861806",205029644
"2024-04-17 19:44:07.605+00",220,"","buy",60920.1,60903,60906.01,"297861805",205029643
"2024-04-17 19:44:07.601+00",1690,"","buy",60920.1,60903,60906.01,"297861804",205029642
"2024-04-17 19:44:07.583+00",600,"","sell",60912.76,60982.5,60966.45,"297861802",304600
"2024-04-17 19:44:07.583+00",6200,"","sell",60912.76,60982.5,60966.45,"297861803",304601
"2024-04-17 19:44:07.574+00",300,"","buy",60920.1,60903,60906.01,"297861801",205029641
"2024-04-17 19:44:07.57+00",200,"","buy",60920.1,60903,60906.01,"297861800",205029640
"2024-04-17 19:44:02.963+00",2550,"","buy",60897.55,60887.5,60882.96,"297861799",205029639
"2024-04-17 19:44:02.96+00",600,"","buy",60897.55,60887.5,60882.96,"297861798",205029638
"2024-04-17 19:44:02.926+00",600,"","buy",60897.55,60887.5,60882.96,"297861797",205029637
"2024-04-17 19:44:02.889+00",600,"","buy",60897.55,60887.5,60882.96,"297861796",205029636
"2024-04-17 19:44:02.868+00",24320,"","buy",60897.55,60886,60882.96,"297861795",205029635
"2024-04-17 19:44:02.859+00",600,"","buy",60897.55,60886,60882.96,"297861794",205029634
"2024-04-17 19:44:02.858+00",80,"","buy",60897.55,60886,60882.96,"297861793",205029633
"2024-04-17 19:44:02.858+00",5000,"","buy",60897.55,60885.5,60882.96,"297861792",205029632
"2024-04-17 19:44:02.839+00",5290,"","buy",60897.55,60884,60882.96,"297861790",205029630
"2024-04-17 19:44:02.839+00",40,"","buy",60897.55,60884,60882.96,"297861791",205029631
"2024-04-17 19:44:02.837+00",19710,"","buy",60897.55,60884,60882.96,"297861789",205029629
"2024-04-17 19:44:00.333+00",10,"","sell",60901.79,60894,60887.33,"297861788",205029628
"2024-04-17 19:44:00.329+00",2510,"","sell",60901.79,60894,60887.33,"297861786",205029626
"2024-04-17 19:44:00.329+00",5450,"","sell",60901.79,60894,60887.33,"297861787",205029627
"2024-04-17 19:43:58.878+00",110,"","sell",60902.68,60894,60888.1,"297861785",205029625
"2024-04-17 19:43:53.436+00",380,"","buy",60912.05,60894,60896.72,"297861784",205029624
"2024-04-17 19:43:52.959+00",100,"","sell",60916.76,60902.5,60901.43,"297861780",205029620
"2024-04-17 19:43:52.959+00",780,"","sell",60916.76,60902.5,60901.43,"297861783",205029623
"2024-04-17 19:43:52.959+00",780,"","sell",60916.76,60902.5,60901.43,"297861782",205029622
"2024-04-17 19:43:52.959+00",100,"","sell",60916.76,60902.5,60901.43,"297861781",205029621
"2024-04-17 19:43:52.219+00",800,"","buy",60916.76,60903,60901.39,"297861779",205029619
"2024-04-17 19:43:52.212+00",2300,"","buy",60916.76,60903,60901.39,"297861778",205029618
"2024-04-17 19:43:52.207+00",1280,"","buy",60916.76,60903,60901.39,"297861777",205029617
"2024-04-17 19:43:52.141+00",3860,"","buy",60916.76,60903,60901.39,"297861776",205029616
"2024-04-17 19:43:50.21+00",20,"","buy",60911.19,60903,60895.41,"297861775",205029615
"2024-04-17 19:43:49.479+00",8190,"","buy",60903.29,60902.5,60886.93,"297861772",205029612
"2024-04-17 19:43:49.479+00",2970,"","buy",60903.29,60902.5,60886.93,"297861773",205029613
"2024-04-17 19:43:49.479+00",8840,"","buy",60903.29,60903,60886.93,"297861774",205029614
"2024-04-17 19:43:49.173+00",90,"","buy",60898.11,61540,61543.08,"297861771",42144
"2024-04-17 19:43:48.814+00",12500,"","buy",60898.11,60888,60881.75,"297861770",205029611
"2024-04-17 19:43:48.757+00",10,"","buy",60898.11,60883.5,60881.75,"297861769",205029610
"2024-04-17 19:43:48.584+00",2460,"","buy",60898.11,60883,60881.73,"297861768",205029609
"2024-04-17 19:43:48.573+00",30,"","buy",60898.11,60882.5,60881.73,"297861766",205029607
"2024-04-17 19:43:48.573+00",2540,"","buy",60898.11,60883,60881.73,"297861767",205029608
"2024-04-17 19:43:48.565+00",620,"","buy",60898.11,60882.5,60881.73,"297861765",205029606
"2024-04-17 19:43:48.563+00",240,"","buy",60898.11,60882.5,60881.73,"297861764",205029605
"2024-04-17 19:43:43.143+00",10,"","buy",60879.62,60837.5,60852.03,"297861762",85653
"2024-04-17 19:43:43.135+00",40,"","buy",60879.62,60857.5,60861.65,"297861761",205029604
"2024-04-17 19:43:43.135+00",10,"","buy",60879.62,60857.5,60861.65,"297861760",205029603
"2024-04-17 19:43:43.131+00",5970,"","buy",60879.62,60857.5,60861.65,"297861759",205029602
"2024-04-17 19:43:43.131+00",20,"","buy",60879.62,60857.5,60861.65,"297861758",205029601
"2024-04-17 19:43:42.244+00",3540,"","buy",60878.49,60857.5,60860.54,"297861757",205029600
"2024-04-17 19:43:42.24+00",3580,"","buy",60878.49,60857.5,60860.54,"297861756",205029599
"2024-04-17 19:43:36.494+00",500,"","buy",60863.93,60857,60845.24,"297861755",205029598
"2024-04-17 19:43:34.48+00",1420,"","buy",60852.41,60832,60833.22,"297861754",205029597
"2024-04-17 19:43:33.973+00",3420,"","buy",60852.41,60832,60833.22,"297861753",205029596
"2024-04-17 19:43:33.951+00",80,"","buy",60851.66,60832,60832.47,"297861752",205029595
"2024-04-17 19:43:33.823+00",15090,"","buy",60851.66,60831.5,60832.47,"297861751",205029594
"2024-04-17 19:43:33.822+00",9910,"","buy",60851.66,60831.5,60832.47,"297861750",205029593
