"pre_tx_ob_ts","tx_ts","post_tx_ob_ts","trade_seq","trade_id","instrument_name","currency","expiration","strike","putcall","block_trade_id","liquidation","direction","tick_direction","tx_amount","tx_iv","cash_iv","price","price_usd","index_price","underlying_price","volume_24h","high_24h","low_24h","pre_tx_bb_size","pre_tx_bb_price","pre_tx_bb_iv","pre_tx_mid_iv","pre_tx_mid_price","pre_tx_mark_iv","pre_tx_mark_price","pre_tx_ba_iv","pre_tx_ba_price","pre_tx_ba_size","post_tx_bb_size","post_tx_bb_price","post_tx_bb_iv","post_tx_mid_iv","post_tx_mid_price","post_tx_mark_iv","post_tx_mark_price","post_tx_ba_iv","post_tx_ba_price","post_tx_ba_size","delta","gamma","theta","vega","rho","pre_tx_oi","post_tx_oi","oi_change","dbt_dir","gvol_dir","max_score_perc" 
"2024-04-17 19:11:20.213","2024-04-17 19:11:34.825","2024-04-17 19:11:37.11","1488","297857937","BTC-28JUN24-90000-C","BTC","2024-06-28 08:00:00",90000,"C",,,"sell","ZeroMinus",0.1,75.38,77.6,0.027,1652.66,61209.71,62221.68,138.2,0.0315,0.0245,30.6,0.0265,74.96,75.4,0.027,75.64,0.0273,75.84,0.0275,6,30.6,0.0265,74.97,75.63,0.02725,75.64,0.0273,76.29,0.028,71.7,0.1749,1e-05,-37.5286,70.98484,18.0066,2332.1,2332.1,0,-1,-1,77
"2024-04-17 19:11:13.254","2024-04-17 19:11:15.917","2024-04-17 19:11:15.917","1487","297857852","BTC-28JUN24-90000-C","BTC","2024-06-28 08:00:00",90000,"C",,,"sell","ZeroMinus",0.1,75.35,77.6,0.027,1653.03,61223.51,62250.99,138,0.0315,0.0245,17.6,0.027,75.36,75.79,0.0275,75.64,0.0273,76.23,0.028,71.3,17.5,0.027,75.35,75.78,0.0275,75.64,0.0273,76.22,0.028,71.3,0.1753,1e-05,-37.6011,71.11801,18.0531,2332.1,2332.1,0,-1,-1,100
"2024-04-17 19:11:11.654","2024-04-17 19:11:11.931","2024-04-17 19:11:11.931","1486","297857845","BTC-28JUN24-90000-C","BTC","2024-06-28 08:00:00",90000,"C",,,"sell","MinusTick",0.1,75.4,77.6,0.027,1652.86,61217.17,62229.48,137.9,0.0315,0.0245,4,0.027,75.4,75.61,0.02725,75.64,0.0272,75.83,0.0275,1,3.9,0.027,75.4,75.61,0.02725,75.64,0.0272,75.83,0.0275,1,0.175,1e-05,-37.5518,71.02478,18.0206,2332.1,2332.1,0,-1,-1,100
"2024-04-17 19:11:10.933","2024-04-17 19:11:11.516","2024-04-17 19:11:11.516","240","297857844","BTC-18APR24-65000-C","BTC","2024-04-18 08:00:00",65000,"C",,,"buy","PlusTick",0.4,80.7,81.1,0.0003,18.36,61217.17,61182.7398,135.1,0.01,0.0002,75,0.0001,69.09,75.03,0.0002,73.86,0.0002,80.97,0.0003,1.8,75,0.0001,68.86,74.78,0.0002,73.87,0.0002,80.7,0.0003,1.4,0.0166,2e-05,-10.2524,0.97029,0.0147,98.7,98.7,0,1,1,100
"2024-04-17 19:11:09.348","2024-04-17 19:11:09.361","2024-04-17 19:11:09.361","940","297857823","BTC-26APR24-77000-C","BTC","2024-04-26 08:00:00",77000,"C",,,"sell","ZeroPlus",0.1,85.07,85.6,0.0023,140.73,61191.01,61247.29,0.6,0.0023,0.0022,0.1,0.0023,85.07,85.41,0.00235,83.93,0.0021,85.75,0.0024,17.2,4,0.002,82.92,84.33,0.0022,83.93,0.0021,85.75,0.0024,17.2,0.0427,1e-05,-41.9008,8.52114,0.5819,571,570.9,-0.1,-1,1,11
"2024-04-17 19:10:52.159","2024-04-17 19:10:53.926","2024-04-17 19:10:53.926","203","297857763","BTC-18APR24-61000-P","BTC","2024-04-18 08:00:00",61000,"P",,,"buy","PlusTick",0.1,76.85,77.6,0.0105,642.21,61163.41,61153.4056,155.8,0.026,0.0027,4.9,0.0095,69.98,73.27,0.01,73.48,0.01,76.57,0.0105,21.3,4.9,0.0095,70.26,73.55,0.01,73.48,0.01,76.85,0.0105,21.2,-0.4588,0.00023,-341.0397,9.28205,-0.4194,78.3,78.2,0,1,1,100
"2024-04-17 19:10:22.001","2024-04-17 19:10:22.22","2024-04-17 19:10:22.22","114","297857705","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","PlusTick",0.1,72.83,74.1,0.007,427.69,61098.82,61073.722,74.8,0.018,0.002,31.4,0.007,72.83,76.3,0.0075,77.43,0.0077,79.77,0.008,14.4,31.3,0.007,72.83,76.3,0.0075,77.43,0.0077,79.77,0.008,14.4,-0.3694,0.00021,-341.53,8.82186,-0.3374,47.8,47.9,0.1,-1,-1,100
"2024-04-17 19:10:00.534","2024-04-17 19:10:14.627","2024-04-17 19:10:14.627","181","297857495","BTC-18APR24-63500-C","BTC","2024-04-18 08:00:00",63500,"C",,,"buy","ZeroMinus",0.4,66.7,66.6,0.0007,42.74,61066.06,61055.8328,54.5,0.02,0.0006,31.6,0.0006,64.64,68.59,0.0008,69.54,0.0008,72.54,0.001,3.6,31.6,0.0006,64.52,65.61,0.00065,69.55,0.0008,66.7,0.0007,0.7,0.072,8e-05,-51.4846,3.20628,0.0636,42.2,42.2,0,1,-1,77
"2024-04-17 19:10:00.534","2024-04-17 19:10:14.223","2024-04-17 19:10:14.223","180","297857494","BTC-18APR24-63500-C","BTC","2024-04-18 08:00:00",63500,"C",,,"buy","MinusTick",0.3,66.7,66.6,0.0007,42.74,61066.06,61055.8328,54.2,0.02,0.0006,31.6,0.0006,64.64,68.59,0.0008,69.54,0.0008,72.54,0.001,3.6,31.6,0.0006,64.52,65.61,0.00065,69.55,0.0008,66.7,0.0007,1.1,0.072,8e-05,-51.4846,3.20628,0.0636,42.2,42.2,0,1,-1,77
"2024-04-17 19:08:40.203","2024-04-17 19:09:11.24","2024-04-17 19:09:11.24","436","297857244","BTC-28JUN24-43000-P","BTC","2024-06-28 08:00:00",43000,"P",,,"sell","ZeroPlus",0.1,73.76,71.6,0.0175,1069.54,61116.63,62134.43,15.1,0.0175,0.016,50.8,0.017,73.28,73.93,0.0175,74.16,0.0176,74.59,0.018,4,3.9,0.0175,73.76,74.08,0.01775,74.13,0.0178,74.4,0.018,4.9,-0.0992,1e-05,-24.8818,48.01917,-14.2558,137.5,137.5,0,-1,-1,66
"2024-04-17 19:08:20.921","2024-04-17 19:08:32.042","2024-04-17 19:08:32.042","87","297857146","BTC-19APR24-61500-C","BTC","2024-04-19 08:00:00",61500,"C",,,"sell","MinusTick",0.1,70.91,70.1,0.0155,948.13,61169.9,61125.33,129.2,0.0375,0.009,10.1,0.015,69.79,71.74,0.0155,71.41,0.0153,73.69,0.016,48.3,0.1,0.0155,70.91,71.88,0.01575,71.41,0.0156,72.85,0.016,4,0.4566,0.00014,-365.6225,15.72275,1.1341,117.3,117.4,0.1,-1,-1,33
"2024-04-17 19:08:20.908","2024-04-17 19:08:29.331","2024-04-17 19:08:29.392","337","297857139","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"buy","ZeroPlus",1.3,83.6,84.6,0.0055,336.3,61145.65,61132.0119,193,0.015,0.0014,4.9,0.0049,77.92,82.21,0.00545,81.79,0.0053,86.51,0.006,68.4,4.9,0.0048,78.06,80.83,0.00515,81.79,0.0053,83.6,0.0055,0.8,-0.2702,0.00017,-316.9489,7.75058,-0.2474,172.1,173.5,1.4,1,1,100
"2024-04-17 19:08:20.908","2024-04-17 19:08:29.331","2024-04-17 19:08:29.392","336","297857138","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"buy","PlusTick",0.1,83.6,84.6,0.0055,336.3,61145.65,61132.0119,193,0.015,0.0014,4.9,0.0049,77.92,82.21,0.00545,81.79,0.0053,86.51,0.006,68.4,4.9,0.0048,78.06,80.83,0.00515,81.79,0.0053,83.6,0.0055,0.8,-0.2702,0.00017,-316.9489,7.75058,-0.2474,172.1,173.5,1.4,1,1,100
"2024-04-17 19:08:20.908","2024-04-17 19:08:29.331","2024-04-17 19:08:29.392","338","297857140","BTC-18APR24-60000-P","BTC","2024-04-18 08:00:00",60000,"P",,,"buy","ZeroPlus",2.6,83.6,84.6,0.0055,336.3,61145.65,61132.0119,193,0.015,0.0014,4.9,0.0049,77.92,82.21,0.00545,81.79,0.0053,86.51,0.006,68.4,4.9,0.0048,78.06,80.83,0.00515,81.79,0.0053,83.6,0.0055,0.8,-0.2702,0.00017,-316.9489,7.75058,-0.2474,172.1,173.5,1.4,1,1,100
"2024-04-17 19:08:18.512","2024-04-17 19:08:20.787","2024-04-17 19:08:20.787","1696","297857126","BTC-26APR24-71000-C","BTC","2024-04-26 08:00:00",71000,"C",,,"sell","ZeroMinus",0.1,74.48,74.6,0.0055,336.2,61128.9,61180.75,87.9,0.011,0.0045,24.1,0.0055,74.49,75.37,0.00575,74.63,0.0055,76.25,0.006,33,24,0.0055,74.48,75.36,0.00575,74.63,0.0055,76.24,0.006,33,0.1061,3e-05,-74.9745,17.15073,1.4399,1303.9,1303.9,0,-1,-1,88
"2024-04-17 19:07:57.769","2024-04-17 19:08:08.123","2024-04-17 19:08:15.885","69","297857039","BTC-18APR24-61500-C","BTC","2024-04-18 08:00:00",61500,"C",,,"sell","MinusTick",0.8,67.54,67.6,0.0075,458.38,61117.42,61103.5547,28.5,0.0205,0.0041,36.9,0.0075,65.66,68.99,0.008,70.67,0.0083,72.33,0.0085,20.4,11,0.0075,67.96,71.31,0.008,70.63,0.0079,74.67,0.0085,43.8,0.4108,0.00024,-321.6566,9.1081,0.3616,24.3,23.5,-0.8,-1,-1,100
"2024-04-17 19:07:53.242","2024-04-17 19:08:04.296","2024-04-17 19:08:14.878","435","297856981","BTC-28JUN24-43000-P","BTC","2024-06-28 08:00:00",43000,"P",,,"sell","PlusTick",0.1,73.8,0,0.0175,1069.83,61133.7,62134.13,15.1,0.0175,0.016,39.4,0.017,73.26,73.91,0.0175,74.17,0.0177,74.56,0.018,5.9,16.2,0.0175,73.76,74.08,0.01775,74.16,0.0178,74.4,0.018,4,-0.0993,1e-05,-24.9023,48.04187,-14.2664,137.5,137.5,0,-1,-1,66
"2024-04-17 19:07:50.303","2024-04-17 19:07:50.965","2024-04-17 19:07:50.965","939","297856961","BTC-26APR24-77000-C","BTC","2024-04-26 08:00:00",77000,"C",,,"buy","PlusTick",0.1,85.02,85.6,0.0023,140.72,61184.18,61255.67,0.5,0.0023,0.0022,0.1,0.0022,84.34,84.68,0.00225,83.61,0.0021,85.03,0.0023,2.3,4,0.002,82.87,83.94,0.00215,83.61,0.0021,85.02,0.0023,2.2,0.0422,1e-05,-41.322,8.43799,0.5751,571.1,571,-0.1,1,1,100
"2024-04-17 19:07:43.922","2024-04-17 19:07:44.653","2024-04-17 19:07:47.399","113","297856883","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","ZeroPlus",0.1,72.88,73.6,0.0065,397.62,61173.84,61160.7886,74.8,0.018,0.002,33.4,0.0065,72.88,76.4,0.007,77.66,0.0072,79.93,0.0075,2.4,29.9,0.0065,72.82,76.34,0.007,77.65,0.0072,79.87,0.0075,19.8,-0.352,0.0002,-337.7904,8.70012,-0.3226,47.7,47.8,0,-1,-1,100
"2024-04-17 19:07:27.541","2024-04-17 19:07:29.965","2024-04-17 19:07:29.972","759","297856845","BTC-19APR24-62000-C","BTC","2024-04-19 08:00:00",62000,"C",,,"sell","MinusTick",0.1,69.43,69.1,0.012,734.19,61182.9,61151.69,109.3,0.043,0.008,0.1,0.012,69.52,70.52,0.01225,70,0.012,71.53,0.0125,16.3,62.8,0.0115,67.42,69.43,0.012,69.99,0.0121,71.44,0.0125,16.3,0.3895,0.00014,-346.5661,15.21879,0.9716,148.2,148.3,0.1,-1,1,88
"2024-04-17 19:07:26.104","2024-04-17 19:07:26.203","2024-04-17 19:07:26.204","100","297856836","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",0.2,68.8,68.1,0.005,305.87,61175.9,61134.95,52.1,0.0295,0.0036,0.3,0.0048,67.7,68.25,0.0049,70,0.0052,68.8,0.005,0.2,2.3,0.0048,67.7,69.59,0.00515,70,0.0052,71.48,0.0055,71.8,0.2081,0.0001,-259.034,11.3731,0.5223,58.4,58.6,0.2,1,-1,11
"2024-04-17 19:07:25.085","2024-04-17 19:07:25.83","2024-04-17 19:07:25.83","99","297856817","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",0.1,68.8,68.1,0.005,305.87,61175.9,61134.95,52.1,0.0295,0.0036,26.9,0.0047,67.15,67.97,0.00485,70.01,0.0052,68.79,0.005,0.3,26.9,0.0047,67.15,67.97,0.00485,70,0.0052,68.8,0.005,0.2,0.2081,0.0001,-259.034,11.3731,0.5223,58.3,58.4,0.1,1,-1,11
"2024-04-17 19:07:24.296","2024-04-17 19:07:25.085","2024-04-17 19:07:25.085","98","297856815","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","ZeroMinus",0.1,68.79,68.1,0.005,305.84,61169.89,61135.11,52,0.0295,0.0036,26.9,0.0047,67.15,67.97,0.00485,70.01,0.0053,68.79,0.005,0.4,26.9,0.0047,67.15,67.97,0.00485,70.01,0.0052,68.79,0.005,0.3,0.2081,0.0001,-259.0531,11.37377,0.5223,58.2,58.3,0,1,-1,11
"2024-04-17 19:07:20.584","2024-04-17 19:07:20.599","2024-04-17 19:07:20.599","2069","297856813","BTC-26APR24-72000-C","BTC","2024-04-26 08:00:00",72000,"C",,,"sell","ZeroMinus",0.1,76.44,77.1,0.0048,293.65,61177.38,61239.62,196.6,0.0085,0.0033,0.1,0.0048,76.44,76.83,0.0049,76.26,0.0048,77.22,0.005,29,24,0.0045,75.23,76.22,0.00475,76.26,0.0048,77.22,0.005,29,0.0918,2e-05,-68.9345,15.43449,1.2468,869.8,869.7,0,-1,1,66
"2024-04-17 19:07:20.579","2024-04-17 19:07:20.584","2024-04-17 19:07:20.584","2068","297856812","BTC-26APR24-72000-C","BTC","2024-04-26 08:00:00",72000,"C",,,"sell","MinusTick",0.3,76.44,77.1,0.0048,293.65,61177.38,61239.62,196.6,0.0085,0.0033,0.4,0.0048,76.44,76.83,0.0049,76.26,0.0048,77.22,0.005,29,0.1,0.0048,76.44,76.83,0.0049,76.26,0.0048,77.22,0.005,29,0.0918,2e-05,-68.9345,15.43449,1.2468,869.8,869.8,0,-1,-1,66
"2024-04-17 19:06:57.559","2024-04-17 19:07:13.982","2024-04-17 19:07:13.982","97","297856808","BTC-19APR24-63500-C","BTC","2024-04-19 08:00:00",63500,"C",,,"buy","MinusTick",0.1,68.53,68.1,0.005,305.9,61180.61,61149.95,51.9,0.0295,0.0036,2.3,0.0048,67.69,69.58,0.00515,70.03,0.0052,71.47,0.0055,67,28.1,0.0047,66.89,67.71,0.00485,70.01,0.0053,68.53,0.005,0.4,0.2097,0.0001,-260.2942,11.42685,0.5264,58.1,58.2,0.1,1,-1,77
"2024-04-17 19:06:53.902","2024-04-17 19:07:12.185","2024-04-17 19:07:12.185","1521","297856801","BTC-26APR24-76000-C","BTC","2024-04-26 08:00:00",76000,"C",,,"sell","PlusTick",0.1,83.12,83.6,0.0026,159.07,61184.46,61247.47,61.9,0.0042,0.0025,0.1,0.0025,82.54,83.16,0.0026,81.81,0.0024,83.79,0.0027,13.8,21.6,0.0023,81.19,82.46,0.0025,81.84,0.0024,83.74,0.0027,12.3,0.0482,1e-05,-45.0333,9.39501,0.6573,1146.2,1146.1,-0.1,-1,1,0
"2024-04-17 19:06:32.383","2024-04-17 19:06:36.282","2024-04-17 19:06:41.729","201","297856743","BTC-19APR24-64500-C","BTC","2024-04-19 08:00:00",64500,"C",,,"sell","ZeroMinus",0.1,71.73,71.6,0.003,183.56,61187.5,61163.27,89.2,0.021,0.002,25.4,0.0026,68.46,70.66,0.0029,70.68,0.0029,72.86,0.0032,42.9,24.9,0.0026,68.6,70.45,0.00285,70.68,0.0029,72.3,0.0031,1,0.1281,7e-05,-176.0034,8.31187,0.3225,94.8,94.7,0,-1,1,77
"2024-04-17 19:05:42.777","2024-04-17 19:06:07.94","2024-04-17 19:06:07.94","112","297856670","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","ZeroPlus",0.1,74.7,0,0.0065,397.91,61218.43,61209.6541,74.6,0.018,0.002,78,0.006,71.63,75.21,0.0065,77.87,0.0069,78.79,0.007,14.4,11.4,0.0065,74.7,76.47,0.00675,77.83,0.007,78.25,0.007,1.3,-0.3426,0.0002,-335.9143,8.63159,-0.315,47.5,47.7,0.2,-1,-1,88
"2024-04-17 19:05:42.643","2024-04-17 19:05:47.732","2024-04-17 19:05:47.732","852","297856472","BTC-19APR24-61000-P","BTC","2024-04-19 08:00:00",61000,"P",,,"sell","MinusTick",0.1,72.65,72.6,0.017,1041.02,61236.96,61224.31,182.6,0.032,0.0055,22.5,0.0165,70.32,72.26,0.017,73.26,0.0173,74.2,0.0175,11,7.9,0.017,72.65,73.62,0.01725,73.25,0.0172,74.59,0.0175,0.5,-0.4597,0.00014,-375.7155,15.77179,-1.23,244.7,244.8,0.1,-1,-1,33
"2024-04-17 19:05:42.777","2024-04-17 19:05:46.511","2024-04-17 19:05:46.511","111","297856428","BTC-18APR24-60500-P","BTC","2024-04-18 08:00:00",60500,"P",,,"sell","PlusTick",0.1,76.1,74.6,0.0065,398.15,61254.24,61244.8913,74.5,0.018,0.002,78,0.006,71.63,75.21,0.0065,77.87,0.0069,78.79,0.007,14.4,10.6,0.0065,76.1,79.66,0.007,77.86,0.0067,83.22,0.0075,82.1,-0.3356,0.0002,-333.5592,8.56824,-0.3087,47.5,47.6,0.1,-1,-1,44
"2024-04-17 19:05:40.687","2024-04-17 19:05:42.641","2024-04-17 19:05:42.641","230","297856419","BTC-3MAY24-62000-P","BTC","2024-05-03 08:00:00",62000,"P",,,"sell","ZeroPlus",2.1,69.13,67.6,0.062,3796.98,61241.7,61415.976,6.4,0.074,0.054,8,0.062,69.04,69.95,0.06275,69.29,0.0621,70.87,0.0635,35.4,20.7,0.0615,68.52,69.73,0.0625,69.29,0.0621,70.95,0.0635,27.4,-0.4979,5e-05,-112.7112,50.55097,-14.6413,119.2,119.2,0,-1,-1,100
"2024-04-17 19:05:40.956","2024-04-17 19:05:42.214","2024-04-17 19:05:42.214","488","297856413","BTC-31MAY24-59000-P","BTC","2024-05-31 08:00:00",59000,"P",,,"sell","PlusTick",0.1,69.28,0,0.0715,4378.78,61241.7,61890.72,102.6,0.085,0.0545,8,0.0715,69.28,69.47,0.07175,69.54,0.0719,69.66,0.072,12.1,7.9,0.0715,69.28,69.47,0.07175,69.54,0.0718,69.67,0.072,12.1,-0.3747,3e-05,-64.72,81.03819,-32.9701,202.8,202.8,0,-1,-1,100
"2024-04-17 19:05:34.068","2024-04-17 19:05:36.499","2024-04-17 19:05:39.011","460","297856399","BTC-31MAY24-58000-P","BTC","2024-05-31 08:00:00",58000,"P",,,"sell","ZeroPlus",0.1,69.44,0,0.0645,3948.36,61215.03,61879.33,20.9,0.0725,0.05,8,0.0645,69.39,69.58,0.06475,69.68,0.0649,69.78,0.065,12.9,41.4,0.064,69.09,69.48,0.0645,69.68,0.0648,69.88,0.065,12.9,-0.3485,2e-05,-63.2428,79.03516,-30.5017,125.4,125.5,0,-1,-1,100
"2024-04-17 19:05:33.761","2024-04-17 19:05:33.884","2024-04-17 19:05:33.884","86","297856397","BTC-19APR24-61500-C","BTC","2024-04-19 08:00:00",61500,"C",,,"buy","MinusTick",0.1,71.46,70.6,0.016,979.29,61206.23,61173.02,129.1,0.0375,0.009,19.2,0.0155,69.52,70.49,0.01575,71.54,0.016,71.46,0.016,0.1,19.2,0.0155,69.52,71.46,0.016,71.54,0.016,73.4,0.0165,19.1,0.4635,0.00014,-366.9494,15.77281,1.153,117.2,117.3,0,1,-1,66
"2024-04-17 19:04:37.335","2024-04-17 19:05:16.81","2024-04-17 19:05:16.81","444","297856370","BTC-3MAY24-71000-C","BTC","2024-05-03 08:00:00",71000,"C",,,"sell","ZeroMinus",0.5,71.48,72.1,0.0135,826.12,61194.12,61374.096,26.1,0.022,0.011,19.9,0.0135,71.46,71.92,0.01375,71.06,0.0133,72.38,0.014,73.5,35.7,0.013,70.55,71.47,0.0135,71.13,0.0133,72.39,0.014,78.5,0.1789,3e-05,-75.7706,33.10534,4.3275,343.8,343.5,-0.3,-1,1,55
"2024-04-17 19:04:38.368","2024-04-17 19:05:09.054","2024-04-17 19:05:09.054","851","297856307","BTC-19APR24-61000-P","BTC","2024-04-19 08:00:00",61000,"P",,,"sell","PlusTick",0.5,72.85,74.6,0.0175,1071.26,61214.98,61167.75,182.1,0.032,0.0055,8,0.017,70.97,72.91,0.0175,73.33,0.0177,74.85,0.018,29.1,8,0.017,70.91,72.85,0.0175,73.3,0.0177,74.79,0.018,24.4,-0.4675,0.00014,-376.2178,15.78881,-1.2505,245.2,244.7,-0.5,-1,-1,66
"2024-04-17 19:04:35.802","2024-04-17 19:05:07.376","2024-04-17 19:05:07.378","303","297856306","BTC-28JUN24-54000-P","BTC","2024-06-28 08:00:00",54000,"P",,,"buy","ZeroMinus",1,70.58,67.1,0.0615,3763.69,61198.31,62219.91,25.5,0.067,0.051,48.2,0.0605,69.91,70.42,0.06125,70.74,0.0616,70.94,0.062,7.5,48.2,0.0605,69.9,70.41,0.06125,70.72,0.0617,70.92,0.062,15,-0.2712,2e-05,-45.1202,91.28475,-40.5999,313.1,314.1,1,1,1,44
"2024-04-17 19:04:38.952","2024-04-17 19:05:06.726","2024-04-17 19:05:06.726","441","297856304","BTC-19APR24-63000-C","BTC","2024-04-19 08:00:00",63000,"C",,,"buy","MinusTick",0.7,69.32,68.6,0.007,428.38,61198.31,61161.5,220.2,0.0345,0.005,63.4,0.0065,66.78,69.14,0.007,70.08,0.0072,71.5,0.0075,63.6,58,0.0065,66.94,69.3,0.007,70.07,0.0072,71.67,0.0075,63.6,0.2648,0.00012,-296.1436,13.00203,0.6642,228.6,229.3,0.7,1,1,0
"2024-04-17 19:04:38.37","2024-04-17 19:05:06.61","2024-04-17 19:05:06.61","459","297856303","BTC-31MAY24-58000-P","BTC","2024-05-31 08:00:00",58000,"P",,,"sell","PlusTick",0.1,69.34,66.1,0.0645,3947.29,61198.31,61851.93,20.7,0.0725,0.05,55.9,0.064,68.99,69.38,0.0645,69.69,0.0649,69.77,0.065,13,16.9,0.0645,69.34,69.53,0.06475,69.68,0.0649,69.73,0.065,13,-0.3491,2e-05,-63.261,79.05742,-30.5527,125.3,125.4,0.1,-1,-1,77
"2024-04-17 19:04:37.335","2024-04-17 19:04:59.334","2024-04-17 19:04:59.334","443","297856267","BTC-3MAY24-71000-C","BTC","2024-05-03 08:00:00",71000,"C",,,"sell","ZeroMinus",0.1,71.42,72.1,0.0135,826.11,61193.89,61384.922,26,0.022,0.011,19.9,0.0135,71.46,71.92,0.01375,71.06,0.0133,72.38,0.014,73.5,19.7,0.0135,71.42,71.88,0.01375,71.1,0.0133,72.34,0.014,79.7,0.1791,3e-05,-75.8031,33.1338,4.333,343.8,344,0.1,-1,1,55
"2024-04-17 19:04:38.075","2024-04-17 19:04:57.356","2024-04-17 19:04:57.358","200","297856265","BTC-19APR24-64500-C","BTC","2024-04-19 08:00:00",64500,"C",,,"sell","MinusTick",0.1,71.46,71.1,0.003,183.61,61206.04,61169.13,89,0.021,0.002,0.1,0.003,71.54,72.25,0.0031,70.72,0.0029,72.96,0.0032,36,19.2,0.0026,68.49,70.33,0.00285,70.72,0.0029,72.18,0.0031,1,0.1288,7e-05,-177.5579,8.34729,0.3246,94.9,94.8,-0.1,-1,1,44
"2024-04-17 19:04:37.977","2024-04-17 19:04:50.648","2024-04-17 19:04:50.654","883","297856255","BTC-19APR24-65000-C","BTC","2024-04-19 08:00:00",65000,"C",,,"buy","MinusTick",2.5,70.82,70.6,0.0021,128.56,61221.66,61193.83,379.4,0.017,0.0017,16.3,0.002,70.33,71.22,0.0021,72.1,0.0022,72.11,0.0022,2.5,26.8,0.0019,69,71.61,0.0022,72.08,0.0022,74.23,0.0025,45.1,0.1027,6e-05,-134.1916,7.11027,0.2591,506,503.5,-2.5,1,-1,66
"2024-04-17 19:04:37.335","2024-04-17 19:04:44.123","2024-04-17 19:04:44.123","442","297856222","BTC-3MAY24-71000-C","BTC","2024-05-03 08:00:00",71000,"C",,,"sell","ZeroMinus",0.1,71.43,72.1,0.0135,826.21,61200.91,61384.304,25.9,0.022,0.011,19.9,0.0135,71.46,71.92,0.01375,71.06,0.0133,72.38,0.014,73.5,19.8,0.0135,71.43,71.88,0.01375,71.07,0.0133,72.34,0.014,73.6,0.179,3e-05,-75.7474,33.12053,4.3305,343.8,343.9,0,-1,1,55
"2024-04-17 19:04:36.969","2024-04-17 19:04:36.975","2024-04-17 19:04:36.977","258","297856216","BTC-31MAY24-49000-P","BTC","2024-05-31 08:00:00",49000,"P",,,"sell","PlusTick",0.1,73.05,71.1,0.0215,1315.83,61201.61,61851.74,25,0.024,0.0155,0.1,0.0215,73.05,73.36,0.02175,73.31,0.0217,73.67,0.022,38.9,34.3,0.021,72.41,73.04,0.0215,73.31,0.0217,73.67,0.022,38.9,-0.1476,1e-05,-41.4936,49.28597,-12.4956,76.3,76.3,0,-1,1,100
"2024-04-17 19:04:34.176","2024-04-17 19:04:34.372","2024-04-17 19:04:34.372","95","297856208","BTC-18APR24-61500-P","BTC","2024-04-18 08:00:00",61500,"P",,,"buy","PlusTick",0.3,72.48,71.1,0.0135,826.26,61204.73,61226.8498,41.1,0.03,0.0038,10.1,0.013,69.45,71.1,0.01325,70.97,0.0133,72.75,0.0135,0.3,10.1,0.013,69.18,74.12,0.01375,70.97,0.0133,79.07,0.0145,40,-0.5595,0.00024,-329.1342,9.27488,-0.5171,27.7,28,0.3,1,-1,100
"2024-04-17 19:04:33.977","2024-04-17 19:04:34.238","2024-04-17 19:04:34.238","441","297856207","BTC-3MAY24-71000-C","BTC","2024-05-03 08:00:00",71000,"C",,,"sell","ZeroMinus",0.1,71.23,72.1,0.0135,826.45,61219.11,61423.402,25.8,0.022,0.011,20,0.0135,71.23,71.69,0.01375,71.06,0.0134,72.15,0.014,62.6,19.9,0.0135,71.23,71.69,0.01375,71.06,0.0134,72.15,0.014,62.6,0.1801,3e-05,-76.0643,33.26658,4.3588,343.7,343.8,0.1,-1,1,55
"2024-04-17 19:04:33.574","2024-04-17 19:04:33.792","2024-04-17 19:04:33.792","440","297856191","BTC-3MAY24-71000-C","BTC","2024-05-03 08:00:00",71000,"C",,,"sell","ZeroMinus",0.1,71.23,72.1,0.0135,826.45,61219.11,61423.402,25.6,0.022,0.011,20.1,0.0135,71.23,71.69,0.01375,71.06,0.0134,72.15,0.014,47.1,20,0.0135,71.23,71.69,0.01375,71.06,0.0134,72.15,0.014,47.1,0.1801,3e-05,-76.0643,33.26658,4.3588,343.6,343.7,0,-1,1,55
"2024-04-17 19:04:33.303","2024-04-17 19:04:33.524","2024-04-17 19:04:33.524","2551","297856186","BTC-28JUN24-80000-C","BTC","2024-06-28 08:00:00",80000,"C",,,"sell","ZeroPlus",0.1,73.27,76.1,0.046,2816.07,61219.11,62259.56,62.5,0.0565,0.041,0.1,0.046,73.27,73.44,0.04625,73.31,0.0461,73.61,0.0465,26.4,25.7,0.045,72.59,73.1,0.04575,73.31,0.0461,73.61,0.0465,26.4,0.2708,2e-05,-46.7745,91.2837,27.4332,2161.4,2161.3,0,-1,1,100
